date,hour,temperature
2015-02-27,20,261.173333333
2015-02-27,21,258.0385
2015-02-27,22,259.475
2015-02-27,23,257.483
2015-02-28,0,257.08
2015-02-28,1,254.558333333
2015-02-28,2,253.625666667
2015-02-28,3,254.125
2015-02-28,4,252.715
2015-02-28,5,252.737
2015-02-28,6,251.639
2015-02-28,7,252.034333333
2015-02-28,8,251.309666667
2015-02-28,9,251.4475
2015-02-28,10,250.435333333
2015-02-28,11,250.285666667
2015-02-28,12,254.324
2015-02-28,13,252.778333333
2015-02-28,14,255.420666667
2015-02-28,15,256.178
2015-02-28,16,259.448666667
2015-02-28,17,260.834333333
2015-02-28,18,260.7415
2015-02-28,19,262.62
2015-02-28,20,263.02
2015-02-28,21,261.1565
2015-02-28,22,262.311
2015-02-28,23,261.202
2015-03-01,0,263.57
2015-03-01,1,261.302
2015-03-01,2,262.511
2015-03-01,3,261.6495
2015-03-01,4,263.548666667
2015-03-01,5,263.377333333
2015-03-01,6,261.528
2015-03-01,7,261.916
2015-03-01,8,260.626
2015-03-01,9,260.8405
2015-03-01,10,259.049
2015-03-01,11,258.762
2015-03-01,12,261.6635
2015-03-01,13,260.313666667
2015-03-01,14,262.152333333
2015-03-01,15,262.397
2015-03-01,16,264.767
2015-03-01,17,265.543
2015-03-01,18,265.7415
2015-03-01,19,266.71
2015-03-01,20,267.101
2015-03-01,21,265.8685
2015-03-01,22,266.800666667
2015-03-01,23,266.109333333
2015-03-02,0,265.6085
2015-03-02,1,264.853666667
2015-03-02,2,264.289333333
2015-03-02,3,263.9545
2015-03-02,4,263.313666667
2015-03-02,5,262.902333333
2015-03-02,6,262.6205
2015-03-02,7,262.166
2015-03-02,8,261.841
2015-03-02,9,261.3755
2015-03-02,10,261.097333333
2015-03-02,11,260.678666667
2015-03-02,12,262.4935
2015-03-02,13,261.330333333
2015-03-02,14,262.400666667
2015-03-02,15,263.39
2015-03-02,16,264.487333333
2015-03-02,17,265.503666667
2015-03-02,18,265.1935
2015-03-02,19,266.652
2015-03-02,20,266.784
2015-03-02,21,263.526
2015-03-02,22,264.788
2015-03-02,23,262.66
2015-03-03,0,266.54
2015-03-03,1,262.409333333
2015-03-03,2,264.286666667
2015-03-03,3,262.8405
2015-03-03,4,265.825666667
2015-03-03,5,265.487333333
2015-03-03,6,266.2885
2015-03-03,7,265.570333333
2015-03-03,8,265.991666667
2015-03-03,9,266.2795
2015-03-03,10,266.745333333
2015-03-03,11,267.077666667
2015-03-03,12,267.7355
2015-03-03,13,267.959333333
2015-03-03,14,268.508666667
2015-03-03,15,270.173
2015-03-03,16,270.350666667
2015-03-03,17,271.643333333
2015-03-03,18,271.888
2015-03-03,19,273.53
2015-03-03,20,274.124
2015-03-03,21,273.8075
2015-03-03,22,274.705
2015-03-03,23,274.692
2015-03-04,0,273.02
2015-03-04,1,273.56
2015-03-04,2,272.441
2015-03-04,3,272.379
2015-03-04,4,270.907666667
2015-03-04,5,270.493333333
2015-03-04,6,269.418
2015-03-04,7,269.224
2015-03-04,8,268.369
2015-03-04,9,266.06
2015-03-04,10,265.689666667
2015-03-04,11,263.865333333
2015-03-04,12,265.026
2015-03-04,13,262.206666667
2015-03-04,14,262.372333333
2015-03-04,15,262.4755
2015-03-04,16,262.662
2015-03-04,17,262.786
2015-03-04,18,262.965
2015-03-04,19,263.070666667
2015-03-04,20,263.231333333
2015-03-04,21,261.357
2015-03-04,22,262.196
2015-03-04,23,261.0
2015-03-05,0,260.5215
2015-03-05,1,259.086333333
2015-03-05,2,258.368666667
2015-03-05,3,259.032
2015-03-05,4,257.854
2015-03-05,5,258.057
2015-03-05,6,257.9945
2015-03-05,7,258.286
2015-03-05,8,258.312
2015-03-05,9,257.8005
2015-03-05,10,258.005666667
2015-03-05,11,257.673333333
2015-03-05,12,257.98
2015-03-05,13,257.434666667
2015-03-05,14,257.528333333
2015-03-05,15,258.761
2015-03-05,16,258.475
2015-03-05,17,259.328
2015-03-05,18,259.2705
2015-03-05,19,260.427
2015-03-05,20,260.673
2015-03-05,21,257.639
2015-03-05,22,258.978333333
2015-03-05,23,257.037666667
2015-03-06,0,257.6075
2015-03-06,1,254.83
2015-03-06,2,254.563
2015-03-06,3,254.6525
2015-03-06,4,254.266666667
2015-03-06,5,254.237333333
2015-03-06,6,254.0405
2015-03-06,7,254.067
2015-03-06,8,253.926
2015-03-06,9,254.753
2015-03-06,10,254.289333333
2015-03-06,11,254.793666667
2015-03-06,12,256.578
2015-03-06,13,256.655666667
2015-03-06,14,258.013333333
2015-03-06,15,259.882
2015-03-06,16,261.069333333
2015-03-06,17,262.767666667
2015-03-06,18,263.4275
2015-03-06,19,265.472
2015-03-06,20,266.478
2015-03-06,21,265.9495
2015-03-06,22,267.467
2015-03-06,23,267.45
2015-03-07,0,267.444
2015-03-07,1,267.423333333
2015-03-07,2,267.413666667
2015-03-07,3,268.0005
2015-03-07,4,267.792
2015-03-07,5,268.18
2015-03-07,6,266.6125
2015-03-07,7,267.652333333
2015-03-07,8,266.736666667
2015-03-07,9,267.527
2015-03-07,10,266.042666667
2015-03-07,11,266.264333333
2015-03-07,12,268.501
2015-03-07,13,268.051
2015-03-07,14,269.616
2015-03-07,15,270.776
2015-03-07,16,272.476
2015-03-07,17,273.771
2015-03-07,18,273.3685
2015-03-07,19,275.229333333
2015-03-07,20,275.392666667
2015-03-07,21,272.9655
2015-03-07,22,273.992333333
2015-03-07,23,272.428666667
2015-03-08,0,273.1315
2015-03-08,1,270.812333333
2015-03-08,2,270.759666667
2015-03-08,3,270.7685
2015-03-08,4,270.695333333
2015-03-08,5,270.683666667
2015-03-08,6,270.2775
2015-03-08,7,270.397333333
2015-03-08,8,270.122666667
2015-03-08,9,268.863
2015-03-08,10,268.916666667
2015-03-08,11,267.985333333
2015-03-08,12,270.6545
2015-03-08,13,268.523
2015-03-08,14,269.992
2015-03-08,15,270.337
2015-03-08,16,272.180666667
2015-03-08,17,272.900333333
2015-03-08,18,272.8935
2015-03-08,19,273.855333333
2015-03-08,20,274.090666667
2015-03-08,21,273.858
2015-03-08,22,274.249333333
2015-03-08,23,274.172666667
2015-03-09,0,273.4285
2015-03-09,1,273.574333333
2015-03-09,2,273.052666667
2015-03-09,3,272.7535
2015-03-09,4,272.157666667
2015-03-09,5,271.784333333
2015-03-09,6,271.158
2015-03-09,7,270.869
2015-03-09,8,270.327
2015-03-09,9,270.1575
2015-03-09,10,269.491333333
2015-03-09,11,269.197666667
2015-03-09,12,271.7155
2015-03-09,13,270.484666667
2015-03-09,14,272.065333333
2015-03-09,15,271.82
2015-03-09,16,274.009333333
2015-03-09,17,274.372666667
2015-03-09,18,274.4235
2015-03-09,19,274.891
2015-03-09,20,275.046
2015-03-09,21,274.5935
2015-03-09,22,274.951
2015-03-09,23,274.701
2015-03-10,0,274.9165
2015-03-10,1,274.511333333
2015-03-10,2,274.571666667
2015-03-10,3,274.253
2015-03-10,4,274.439666667
2015-03-10,5,274.247333333
2015-03-10,6,274.41
2015-03-10,7,274.099333333
2015-03-10,8,274.143666667
2015-03-10,9,274.237
2015-03-10,10,274.265
2015-03-10,11,274.342
2015-03-10,12,274.4815
2015-03-10,13,274.537666667
2015-03-10,14,274.656333333
2015-03-10,15,275.092
2015-03-10,16,275.105
2015-03-10,17,275.435
2015-03-10,18,275.819
2015-03-10,19,276.131
2015-03-10,20,276.497
2015-03-10,21,276.29
2015-03-10,22,276.847
2015-03-10,23,276.831
2015-03-11,0,276.4155
2015-03-11,1,276.532666667
2015-03-11,2,276.250333333
2015-03-11,3,276.301
2015-03-11,4,275.907666667
2015-03-11,5,275.847333333
2015-03-11,6,275.8065
2015-03-11,7,275.739666667
2015-03-11,8,275.692333333
2015-03-11,9,275.221
2015-03-11,10,275.315
2015-03-11,11,274.985
2015-03-11,12,275.3805
2015-03-11,13,274.808666667
2015-03-11,14,274.962333333
2015-03-11,15,275.047
2015-03-11,16,275.223666667
2015-03-11,17,275.331333333
2015-03-11,18,275.1835
2015-03-11,19,275.376333333
2015-03-11,20,275.313666667
2015-03-11,21,274.5315
2015-03-11,22,274.708666667
2015-03-11,23,274.166333333
2015-03-12,0,273.7155
2015-03-12,1,273.142666667
2015-03-12,2,272.661333333
2015-03-12,3,272.7065
2015-03-12,4,272.049666667
2015-03-12,5,271.919333333
2015-03-12,6,272.1935
2015-03-12,7,271.928333333
2015-03-12,8,272.067666667
2015-03-12,9,272.168
2015-03-12,10,272.320333333
2015-03-12,11,272.433666667
2015-03-12,12,273.489
2015-03-12,13,273.288333333
2015-03-12,14,274.029666667
2015-03-12,15,274.8905
2015-03-12,16,275.592
2015-03-12,17,276.413
2015-03-12,18,276.616
2015-03-12,19,277.643
2015-03-12,20,278.052
2015-03-12,21,277.451
2015-03-12,22,278.196666667
2015-03-12,23,277.932333333
2015-03-13,0,277.2435
2015-03-13,1,277.120666667
2015-03-13,2,276.573333333
2015-03-13,3,276.4655
2015-03-13,4,275.771666667
2015-03-13,5,275.517333333
2015-03-13,6,275.5985
2015-03-13,7,275.232333333
2015-03-13,8,275.201666667
2015-03-13,9,275.2475
2015-03-13,10,275.191333333
2015-03-13,11,275.211666667
2015-03-13,12,275.635
2015-03-13,13,275.521
2015-03-13,14,275.81
2015-03-13,15,276.8075
2015-03-13,16,276.860333333
2015-03-13,17,277.621666667
2015-03-13,18,278.483
2015-03-13,19,279.211
2015-03-13,20,280.039
2015-03-13,21,279.4925
2015-03-13,22,280.778666667
2015-03-13,23,280.690333333
2015-03-14,0,279.9095
2015-03-14,1,280.052
2015-03-14,2,279.502
2015-03-14,3,279.5095
2015-03-14,4,278.773666667
2015-03-14,5,278.595333333
2015-03-14,6,278.3595
2015-03-14,7,278.200333333
2015-03-14,8,277.983666667
2015-03-14,9,277.69
2015-03-14,10,277.499
2015-03-14,11,277.231
2015-03-14,12,277.71
2015-03-14,13,277.193
2015-03-14,14,277.423
2015-03-14,15,278.129
2015-03-14,16,278.200333333
2015-03-14,17,278.747666667
2015-03-14,18,279.371
2015-03-14,19,279.893
2015-03-14,20,280.491
2015-03-14,21,279.788
2015-03-14,22,280.819666667
2015-03-14,23,280.550333333
2015-03-15,0,279.448
2015-03-15,1,279.456333333
2015-03-15,2,278.631666667
2015-03-15,3,277.8475
2015-03-15,4,277.009333333
2015-03-15,5,276.211666667
2015-03-15,6,276.133
2015-03-15,7,275.095666667
2015-03-15,8,274.777333333
2015-03-15,9,274.6785
2015-03-15,10,274.287
2015-03-15,11,274.115
2015-03-15,12,275.9685
2015-03-15,13,275.121333333
2015-03-15,14,276.299666667
2015-03-15,15,277.8535
2015-03-15,16,278.906666667
2015-03-15,17,280.335333333
2015-03-15,18,280.5645
2015-03-15,19,282.393
2015-03-15,20,283.022
2015-03-15,21,282.5215
2015-03-15,22,283.527
2015-03-15,23,283.403
2015-03-16,0,283.4875
2015-03-16,1,283.294
2015-03-16,2,283.309
2015-03-16,3,283.233
2015-03-16,4,283.278333333
2015-03-16,5,283.232666667
2015-03-16,6,283.0305
2015-03-16,7,283.037
2015-03-16,8,282.887
2015-03-16,9,282.489
2015-03-16,10,282.421666667
2015-03-16,11,282.106333333
2015-03-16,12,282.7135
2015-03-16,13,282.090666667
2015-03-16,14,282.390333333
2015-03-16,15,283.2395
2015-03-16,16,283.356
2015-03-16,17,284.022
2015-03-16,18,285.095
2015-03-16,19,285.625333333
2015-03-16,20,286.562666667
2015-03-16,21,285.958
2015-03-16,22,287.409333333
2015-03-16,23,287.318666667
2015-03-17,0,285.8815
2015-03-17,1,286.239666667
2015-03-17,2,285.251333333
2015-03-17,3,282.4055
2015-03-17,4,282.036333333
2015-03-17,5,279.809666667
2015-03-17,6,280.654
2015-03-17,7,277.403666667
2015-03-17,8,277.224333333
2015-03-17,9,276.3825
2015-03-17,10,276.424
2015-03-17,11,275.803
2015-03-17,12,275.9895
2015-03-17,13,275.099333333
2015-03-17,14,275.016666667
2015-03-17,15,275.321
2015-03-17,16,275.109333333
2015-03-17,17,275.284666667
2015-03-17,18,275.5775
2015-03-17,19,275.713666667
2015-03-17,20,275.967333333
2015-03-17,21,275.468
2015-03-17,22,275.972666667
2015-03-17,23,275.724333333
2015-03-18,0,275.56
2015-03-18,1,275.283666667
2015-03-18,2,275.091333333
2015-03-18,3,274.7595
2015-03-18,4,274.613666667
2015-03-18,5,274.328333333
2015-03-18,6,274.182
2015-03-18,7,273.850333333
2015-03-18,8,273.657666667
2015-03-18,9,273.841
2015-03-18,10,273.523
2015-03-18,11,273.581
2015-03-18,12,274.675
2015-03-18,13,274.387666667
2015-03-18,14,275.136333333
2015-03-18,15,275.4175
2015-03-18,16,276.322
2015-03-18,17,276.759
2015-03-18,18,276.6545
2015-03-18,19,277.272
2015-03-18,20,277.348
2015-03-18,21,277.2045
2015-03-18,22,277.353666667
2015-03-18,23,277.283333333
2015-03-19,0,277.155
2015-03-19,1,277.104
2015-03-19,2,276.995
2015-03-19,3,276.7995
2015-03-19,4,276.719333333
2015-03-19,5,276.552666667
2015-03-19,6,276.3065
2015-03-19,7,276.166333333
2015-03-19,8,275.946666667
2015-03-19,9,276.039
2015-03-19,10,275.715333333
2015-03-19,11,275.703666667
2015-03-19,12,275.9825
2015-03-19,13,275.874
2015-03-19,14,276.056
2015-03-19,15,276.801
2015-03-19,16,276.795333333
2015-03-19,17,277.352666667
2015-03-19,18,277.2655
2015-03-19,19,278.037666667
2015-03-19,20,278.165333333
2015-03-19,21,277.8435
2015-03-19,22,278.121
2015-03-19,23,277.949
2015-03-20,0,277.4475
2015-03-20,1,277.385333333
2015-03-20,2,276.993666667
2015-03-20,3,277.103
2015-03-20,4,276.544333333
2015-03-20,5,276.486666667
2015-03-20,6,276.3345
2015-03-20,7,276.308333333
2015-03-20,8,276.187666667
2015-03-20,9,275.9155
2015-03-20,10,275.845333333
2015-03-20,11,275.623666667
2015-03-20,12,276.6815
2015-03-20,13,276.033333333
2015-03-20,14,276.664666667
2015-03-20,15,277.365
2015-03-20,16,277.973333333
2015-03-20,17,278.650666667
2015-03-20,18,279.366
2015-03-20,19,280.030666667
2015-03-20,20,280.733333333
2015-03-20,21,280.5725
2015-03-20,22,281.563
2015-03-20,23,281.69
2015-03-21,0,280.455
2015-03-21,1,281.036
2015-03-21,2,280.255
2015-03-21,3,280.305
2015-03-21,4,279.247
2015-03-21,5,279.02
2015-03-21,6,279.0195
2015-03-21,7,278.717
2015-03-21,8,278.641
2015-03-21,9,278.878
2015-03-21,10,278.697666667
2015-03-21,11,278.830333333
2015-03-21,12,278.3295
2015-03-21,13,278.673333333
2015-03-21,14,278.383666667
2015-03-21,15,278.053
2015-03-21,16,277.777
2015-03-21,17,277.46
2015-03-21,18,277.0995
2015-03-21,19,276.797
2015-03-21,20,276.451
2015-03-21,21,275.757
2015-03-21,22,275.527
2015-03-21,23,274.949
2015-03-22,0,274.599
2015-03-22,1,273.945
2015-03-22,2,273.519
2015-03-22,3,273.7405
2015-03-22,4,273.098666667
2015-03-22,5,273.104333333
2015-03-22,6,273.193
2015-03-22,7,273.171
2015-03-22,8,273.232
2015-03-22,9,272.978
2015-03-22,10,273.144
2015-03-22,11,272.995
2015-03-22,12,273.0195
2015-03-22,13,272.812666667
2015-03-22,14,272.779333333
2015-03-22,15,272.9715
2015-03-22,16,272.863
2015-03-22,17,272.98
2015-03-22,18,272.7805
2015-03-22,19,273.003
2015-03-22,20,272.909
2015-03-22,21,272.733
2015-03-22,22,272.666333333
2015-03-22,23,272.517666667
2015-03-23,0,272.4745
2015-03-23,1,272.290666667
2015-03-23,2,272.212333333
2015-03-23,3,272.621
2015-03-23,4,272.380333333
2015-03-23,5,272.626666667
2015-03-23,6,272.476
2015-03-23,7,272.854666667
2015-03-23,8,272.836333333
2015-03-23,9,272.4775
2015-03-23,10,272.572666667
2015-03-23,11,272.327333333
2015-03-23,12,272.333
2015-03-23,13,272.004
2015-03-23,14,271.926
2015-03-23,15,272.2375
2015-03-23,16,272.029666667
2015-03-23,17,272.211333333
2015-03-23,18,272.544
2015-03-23,19,272.675333333
2015-03-23,20,272.957666667
2015-03-23,21,272.877
2015-03-23,22,273.280333333
2015-03-23,23,273.320666667
2015-03-24,0,272.755
2015-03-24,1,272.997333333
2015-03-24,2,272.633666667
2015-03-24,3,272.796
2015-03-24,4,272.257
2015-03-24,5,272.244
2015-03-24,6,271.2695
2015-03-24,7,271.577
2015-03-24,8,270.923
2015-03-24,9,270.8945
2015-03-24,10,270.032
2015-03-24,11,269.795
2015-03-24,12,270.6385
2015-03-24,13,270.041333333
2015-03-24,14,270.524666667
2015-03-24,15,270.5635
2015-03-24,16,271.195
2015-03-24,17,271.382
2015-03-24,18,271.8215
2015-03-24,19,271.924333333
2015-03-24,20,272.279666667
2015-03-24,21,272.421
2015-03-24,22,272.847666667
2015-03-24,23,273.060333333
2015-03-25,0,273.282
2015-03-25,1,273.491666667
2015-03-25,2,273.710333333
2015-03-25,3,274.2405
2015-03-25,4,274.355333333
2015-03-25,5,274.781666667
2015-03-25,6,275.5715
2015-03-25,7,275.876666667
2015-03-25,8,276.545333333
2015-03-25,9,275.622
2015-03-25,10,276.821333333
2015-03-25,11,276.428666667
2015-03-25,12,276.4535
2015-03-25,13,275.921666667
2015-03-25,14,275.807333333
2015-03-25,15,276.402
2015-03-25,16,276.051333333
2015-03-25,17,276.409666667
2015-03-25,18,277.139
2015-03-25,19,277.373666667
2015-03-25,20,277.979333333
2015-03-25,21,277.4615
2015-03-25,22,278.441666667
2015-03-25,23,278.298333333
2015-03-26,0,276.8765
2015-03-26,1,277.159333333
2015-03-26,2,276.163666667
2015-03-26,3,276.4415
2015-03-26,4,275.021333333
2015-03-26,5,274.874666667
2015-03-26,6,274.4805
2015-03-26,7,274.416333333
2015-03-26,8,274.104666667
2015-03-26,9,274.0395
2015-03-26,10,273.645666667
2015-03-26,11,273.498333333
2015-03-26,12,273.818
2015-03-26,13,273.515
2015-03-26,14,273.679
2015-03-26,15,274.478
2015-03-26,16,274.430333333
2015-03-26,17,275.017666667
2015-03-26,18,275.2435
2015-03-26,19,275.951333333
2015-03-26,20,276.297666667
2015-03-26,21,275.7495
2015-03-26,22,276.394
2015-03-26,23,276.144
2015-03-27,0,275.2985
2015-03-27,1,275.247
2015-03-27,2,274.6
2015-03-27,3,274.206
2015-03-27,4,273.474666667
2015-03-27,5,272.996333333
2015-03-27,6,272.8075
2015-03-27,7,272.232666667
2015-03-27,8,271.947333333
2015-03-27,9,271.4175
2015-03-27,10,271.213666667
2015-03-27,11,270.765333333
2015-03-27,12,270.861
2015-03-27,13,270.231333333
2015-03-27,14,270.145666667
2015-03-27,15,270.3705
2015-03-27,16,270.181333333
2015-03-27,17,270.302666667
2015-03-27,18,270.497
2015-03-27,19,270.594
2015-03-27,20,270.764
2015-03-27,21,270.546
2015-03-27,22,270.845333333
2015-03-27,23,270.756666667
2015-03-28,0,270.2435
2015-03-28,1,270.296333333
2015-03-28,2,269.924666667
2015-03-28,3,270.1585
2015-03-28,4,269.585
2015-03-28,5,269.617
2015-03-28,6,269.486
2015-03-28,7,269.572333333
2015-03-28,8,269.495666667
2015-03-28,9,269.491
2015-03-28,10,269.390333333
2015-03-28,11,269.361666667
2015-03-28,12,270.277
2015-03-28,13,269.933666667
2015-03-28,14,270.534333333
2015-03-28,15,270.591
2015-03-28,16,271.373
2015-03-28,17,271.611
2015-03-28,18,271.7615
2015-03-28,19,272.028666667
2015-03-28,20,272.208333333
2015-03-28,21,271.9215
2015-03-28,22,272.256666667
2015-03-28,23,272.125333333
2015-03-29,0,271.7695
2015-03-29,1,271.713
2015-03-29,2,271.432
2015-03-29,3,271.718
2015-03-29,4,271.248
2015-03-29,5,271.345
2015-03-29,6,271.2535
2015-03-29,7,271.413333333
2015-03-29,8,271.384666667
2015-03-29,9,271.6465
2015-03-29,10,271.521
2015-03-29,11,271.686
2015-03-29,12,272.837
2015-03-29,13,272.673333333
2015-03-29,14,273.495666667
2015-03-29,15,273.4095
2015-03-29,16,274.534666667
2015-03-29,17,274.751333333
2015-03-29,18,275.348
2015-03-29,19,275.438
2015-03-29,20,275.908
2015-03-29,21,276.769
2015-03-29,22,277.108666667
2015-03-29,23,277.839333333
2015-03-30,0,277.423
2015-03-30,1,278.536
2015-03-30,2,278.502
2015-03-30,3,277.7745
2015-03-30,4,277.971666667
2015-03-30,5,277.475333333
2015-03-30,6,277.197
2015-03-30,7,276.628
2015-03-30,8,276.277
2015-03-30,9,275.9505
2015-03-30,10,275.591333333
2015-03-30,11,275.256666667
2015-03-30,12,276.5745
2015-03-30,13,275.689
2015-03-30,14,276.456
2015-03-30,15,277.4335
2015-03-30,16,278.130333333
2015-03-30,17,279.037666667
2015-03-30,18,279.236
2015-03-30,19,280.379666667
2015-03-30,20,280.814333333
2015-03-30,21,280.14
2015-03-30,22,280.944333333
2015-03-30,23,280.639666667
2015-03-31,0,279.5265
2015-03-31,1,279.491333333
2015-03-31,2,278.647666667
2015-03-31,3,279.475
2015-03-31,4,278.074333333
2015-03-31,5,278.344666667
2015-03-31,6,278.4525
2015-03-31,7,278.777
2015-03-31,8,278.939
2015-03-31,9,278.8575
2015-03-31,10,279.100666667
2015-03-31,11,279.100333333
2015-03-31,12,280.034
2015-03-31,13,279.722333333
2015-03-31,14,280.344666667
2015-03-31,15,280.9465
2015-03-31,16,281.575666667
2015-03-31,17,282.184333333
2015-03-31,18,282.124
2015-03-31,19,282.955666667
2015-03-31,20,283.118333333
2015-03-31,21,280.8715
2015-03-31,22,281.837333333
2015-03-31,23,280.393666667
2015-04-01,0,281.676
2015-04-01,1,279.323666667
2015-04-01,2,279.697333333
2015-04-01,3,279.223
2015-04-01,4,279.879333333
2015-04-01,5,279.687666667
2015-04-01,6,278.739
2015-04-01,7,278.799666667
2015-04-01,8,278.103333333
2015-04-01,9,278.057
2015-04-01,10,277.144
2015-04-01,11,276.881
2015-04-01,12,278.5305
2015-04-01,13,277.63
2015-04-01,14,278.642
2015-04-01,15,280.289
2015-04-01,16,281.089333333
2015-04-01,17,282.524666667
2015-04-01,18,283.5835
2015-04-01,19,285.144333333
2015-04-01,20,286.328666667
2015-04-01,21,285.565
2015-04-01,22,287.398666667
2015-04-01,23,287.284333333
2015-04-02,0,286.6145
2015-04-02,1,286.685333333
2015-04-02,2,286.200666667
2015-04-02,3,286.0045
2015-04-02,4,285.423666667
2015-04-02,5,285.131333333
2015-04-02,6,285.0215
2015-04-02,7,284.668333333
2015-04-02,8,284.497666667
2015-04-02,9,283.9195
2015-04-02,10,283.884666667
2015-04-02,11,283.442333333
2015-04-02,12,285.128
2015-04-02,13,283.976333333
2015-04-02,14,284.952666667
2015-04-02,15,283.4455
2015-04-02,16,285.249666667
2015-04-02,17,284.570333333
2015-04-02,18,283.5685
2015-04-02,19,282.996666667
2015-04-02,20,282.102333333
2015-04-02,21,282.3765
2015-04-02,22,281.092666667
2015-04-02,23,280.977333333
2015-04-03,0,280.8375
2015-04-03,1,280.730333333
2015-04-03,2,280.598666667
2015-04-03,3,280.2455
2015-04-03,4,280.187666667
2015-04-03,5,279.908333333
2015-04-03,6,280.032
2015-04-03,7,279.618333333
2015-04-03,8,279.607666667
2015-04-03,9,279.1185
2015-04-03,10,279.267333333
2015-04-03,11,278.937666667
2015-04-03,12,279.234
2015-04-03,13,278.695666667
2015-04-03,14,278.783333333
2015-04-03,15,279.103
2015-04-03,16,279.113333333
2015-04-03,17,279.355666667
2015-04-03,18,278.543
2015-04-03,19,279.137
2015-04-03,20,278.676
2015-04-03,21,277.804
2015-04-03,22,277.48
2015-04-03,23,276.745
2015-04-04,0,276.0765
2015-04-04,1,275.319333333
2015-04-04,2,274.628666667
2015-04-04,3,274.684
2015-04-04,4,273.744666667
2015-04-04,5,273.551333333
2015-04-04,6,273.506
2015-04-04,7,273.263333333
